Year,Quarter,Workplace,VacancyCount,Headline,MergedColumn
2021,4,Götene,3.0,"['Stödassistent till daglig verksamhet', 'Vill du jobba extra inom industri?', 'Extrajobb inom industrin']",2021 4
2021,4,Hallsberg,46.0,"['Arbetsledare med inriktning mot vår Arbetsmarknads- och integrationsenhet', 'Extraarbetare sökes till terminal i Hallsberg!', 'Extrajobb inom lager och logistik för studerande till Ahlsell i Hallsberg', 'Extraarbetare sökes till terminal i Hallsberg!', 'Extrajobb inom lager och logistik för studerande till Ahlsell i Hallsberg', 'Containerlossare till Hallsberg', 'Telefonförsäljning Deltid (12h/vecka)']",2021 4
2021,4,Hallstahammar,6.0,"['Stödassistent', 'Betongabetare (Extra)', 'Stödassistent']",2021 4
2021,4,Halmstad,94.0,"['Butiksextra modebutiken Quinte, mfl butikskedjor!', 'Barnvakt Halmstad 1-3 kvällar per månad - Kollektivavtal ', 'Butiksextra modebutiken Quinte, mfl butikskedjor!', 'Butiksextra modebutiken Quinte, mfl butikskedjor!', 'Extrajobb som lagermedarbetare', 'Extraarbete för studenter inom lager och industri!', 'Helganställning inom vård och omsorg för deltidsarbetande, föräldralediga, ', 'Nu söker vi på Nytida en behandlingspedagog till Fammarp HVB i Halmstad.', 'PwC söker studenter till revision', 'IES Halmstad söker timvikarier!', 'Extrajobb som lagermedarbetare', 'Merchandiser sökes till vikariepool i Halmstad ', 'Extrajobb studenter', 'Extrajobb för studenter - produktion', 'Välbetalt extrajobb på Martin & Serveras lager - Halmstad', 'PwC söker studenter till revision', 'Intresseanmälan för extraarbete, Halmstad', 'Extrajobb studenter', 'Studenter sökes för extrajobb i butik', 'Receptionist']",2021 4
2021,4,Haninge,118.0,"['Extrajobb i Jordbro', 'Lagerarbetare till Jordbro, Extrajobb', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Merchandiser sökes till uppdrag i Haninge över jul & nyår - v.52 ', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Tranpenad söker lagermedarbetare för extrajobb i Jordbro!', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Deltidsjobb inom lager i Jordbro', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Lagerarbetare till Jordbro, Extrajobb', 'Barnvakt Dalarö 4ggr/månad - Kollektivavtal ', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Dalarö 4ggr/månad - Kollektivavtal ', 'Vaccina söker sjuksköterskor för Covid-19 vaccinering i Haninge', 'Tranpenad söker lagermedarbetare för extrajobb i Jordbro!', 'Chaufför med kundmötes ansvar', 'Barnvakt Dalarö 4ggr/månad - Kollektivavtal ', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Dalarö 4ggr/månad - Kollektivavtal ', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Dalarö 4ggr/månad - Kollektivavtal ', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Dalarö 4ggr/månad - Kollektivavtal ', 'Chaufför med kundmötesansvar på deltid', 'Barnvakt Dalarö 4ggr/månad - Kollektivavtal ', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Dalarö 4ggr/månad - Kollektivavtal ', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Dalarö 4ggr/månad - Kollektivavtal ', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Timvikarie /Extra jobb till Hemsjukvården', 'Barnvakt Dalarö 4ggr/månad - Kollektivavtal ', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Dalarö 4ggr/månad - Kollektivavtal ', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Kundfokuserade Budbilsförare till Bemannica i Jordbro', 'Kundfokuserade Budbilsförare till Bemannica i Jordbro', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Chaufför med kundmötesansvar på deltid', 'Orderplockare lager - Haninge', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Tranpenad söker lagermedarbetare för extrajobb i Jordbro!', 'Extrajobb - Leverans av matkassar Jordbro- Start omgående!', 'Tranpenad söker lagermedarbetare för extrajobb i Jordbro!', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Barnvakt Engelsk-talande familj Västerhaninge 3 ggr/v - Kollektivavtal', 'Barnvakt Engelsk-talande familj Västerhaninge 3 ggr/v - Kollektivavtal', 'Barnvakt Haninge Vega 1-3 ggr/månad - Kollektivavtal', 'Lagerarbetare till Jordbro, Extrajobb', 'Barnvakt Engelsk-talande familj Västerhaninge 3 ggr/v - Kollektivavtal', 'Tranpenad söker lagermedarbetare för extrajobb i Jordbro!', 'Barnvakt Engelsk-talande familj Västerhaninge 3 ggr/v - Kollektivavtal', 'Tranpenad söker lagermedarbetare för extrajobb i Jordbro!', 'Tranpenad söker lagermedarbetare för extrajobb i Jordbro!', 'Lagerarbetare till Jordbro, Extrajobb', 'Timvikarie /Extra jobb till Hemsjukvården', 'Barnvakt Extrajobb Stockholm Haninge 1 em/vecka - Kollektivavtal', 'lagerarbetare på deltid till jordbro', 'Lagerarbetare till Jordbro, Extrajobb']",2021 4
2021,4,Haparanda,7.0,"['Distributörer, Haparanda', 'Distributörer, Haparanda', 'Lärare till Lärcentrum Anstalten Haparanda, timvikarie', 'Fotbollsintresserad eventpersonal sökes till eventturné!']",2021 4
2021,4,Hedemora,2.0,['Fotbollsintresserad eventpersonal sökes till eventturné!'],2021 4
2021,4,Helsingborg,160.0,"['Matintresserad butiksmedarbetare sökes till ICA, Coop och hemköp i Helsi...', 'Familjebehandlare till HVB och stödboende, Helsingborg Stad', 'Adecco söker extrapersonal/studenter inom produktion/lager', 'Vaccina söker undersköterskor på heltid och deltid till Helsingborg', 'Vaccina söker undersköterskor på heltid och deltid till Helsingborg', 'Lagerarbete natt på deltid till terminal i Helsingborg ', 'Butiksextra modebutiken Quinte, mfl butikskedjor!', 'Vaccina söker undersköterskor på heltid och deltid till Helsingborg', 'Aktivt extrajobb som orderplockare på blomsterlager - Helsingborg', 'Extrajobb inom Trädgård och grönyteskötsel', 'Butiksextra modebutiken Quinte, mfl butikskedjor!', 'Extrajobbare till lager sökes!', 'Butiksextra modebutiken Quinte, mfl butikskedjor!', 'Nu söker vi extra personal som orderplockare i Helsingborg.', 'Vi söker extramedarbetare till lager utanför Helsingborg!', 'Lagerarbete på deltid i Helsingborg', 'Extraarbete inom lager och produktion', 'Ledigt extrajobb som lagerarbetare i Helsingborg', 'Pensionerade/studerande C/CE chaufförer sökes för extrajobb i Helsingborg!', 'extrajobb till icas lager i Helsingborg', 'Erfaren truckförare för timanställning till kund i Landskrona', 'Timanställd terminalarbetare till Helsingborg', 'Adecco söker extrapersonal/studenter inom produktion/lager', 'Extraarbete som Administratör till stort lager i Helsingborg', 'Vaccina söker sjuksköterskor för Covid-19 vaccinering i Helsingborg', 'Orderplockare till kund inom blomsterbranschen', 'Lagerarbete natt på deltid till terminal i Helsingborg ', 'Butiksmedarbetare för extraarbete i Helsingborg & Landskrona', 'Extrajobb som terminalarbetare - Helsingborg', 'Lagerarbetare för extraarbete sökes till ICAs lager', 'Vi söker skjutstativsförare till extraarbete utanför Helsingborg', 'Jobba extra med blomsterarrangemang inför jul?', 'Ledigt extrajobb som lagerarbetare i Helsingborg', 'Studerande sökes till extrajobb på terminal i Helsingborg!', 'Vi söker 50 Studenter/deltidsarbetare för kortare uppdrag!', 'Lagerarbete på deltid i Helsingborg', 'Extraarbetare till Helsingborg', 'Extrajobb som chaufför - Helsingborg', 'Söker du långsiktigt deltidsjobb?', 'Lagerarbetare för extraarbete sökes till ICAs lager', 'Extrajobb för studenter inom lager och produktion', 'PwC söker studenter till revision', 'Extraarbetare till Landskrona', 'Extraarbetare till Helsingborg', 'Deltidsarbetare sökes i Helsingborg!', 'Lagerarbete natt på deltid till terminal i Helsingborg ', 'Lagerarbete på deltid i Helsingborg', 'HR-student till Tranpenads kontor i Helsingborg!', 'Vi söker skjutstativsförare till extraarbete utanför Helsingborg!', 'Extrajobb Barnvakt Helsingborg 1em/v 16:00-19:00 - Kollektivavtal']",2021 4
2021,4,Herrljunga,21.0,"['Stödpedagog Daglig verksamhet', 'Extrajobb inom industri! ', 'Studenter som vill ha ett extrajobb se hit!']",2021 4
2021,4,Hjo,1.0,['Stödpedagog/pedagog'],2021 4
2021,4,Huddinge,73.0,"['Barnvakt Huddinge Snättringe 2-4em/v - Kollektivavtal', 'Boendestödjare', 'Barnvakt Stockholm Segeltorp 1 em/v Kollektivavtal', 'Barnvakt Stockholm Segeltorp 1 em/v Kollektivavtal', 'Barnvakt Stockholm Segeltorp 1 em/v Kollektivavtal', 'Barnvakt Stockholm Segeltorp 1 em/v Kollektivavtal', 'Barnvakt Huddinge 2-4em/v - Kollektivavtal', 'Chef (kriminalvårdsinspektör) för klientavdelning, häktet Huddinge', 'Gruppledare till Forum 4:as öppenvård', 'Budbilsförare sökes för extrajobb i Segeltorp!', 'Studenter sökes för extrajobb inom lager och produktion', 'Barnvakt Huddinge 2-3 gånger/månad - Kollektivavtal', 'Barnvakt Huddinge 2-3 gånger/månad - Kollektivavtal', 'B-körkorts Chaufför sökes till Segeltorp', 'Studenter sökes för extrajobb inom lager och produktion', 'Barnvakt Extrajobb Huddinge 1-3 em/månaden - Kollektivavtal', 'Deltidstjänst på Läkemedelslager i Kungens Kurva', 'Barnvakt Extrajobb Huddinge 1-3 em/månaden - Kollektivavtal', 'Barnvakt Huddinge 2-3 gånger/månad - Kollektivavtal', 'Barnvakt Extrajobb Huddinge Skogås 1 gång/v - Kollektivavtal', 'Barnvakt Huddinge Trångsund ca 2 ggr/månad - Kollektivavtal', 'Barnvakt Extrajobb Huddinge Skogås 1 gång/v - Kollektivavtal', 'Lagermedarbetare - Länna - Heltid ', 'Studenter sökes till terminalarbete i Segelstorp', 'Barnvakt Extrajobb Huddinge Skogås 1 gång/v - Kollektivavtal', 'Studenter sökes för extrajobb inom lager och produktion', 'Barnvakt Extrajobb Huddinge Skogås 1 gång/v - Kollektivavtal', 'Barnvakt Extrajobb Huddinge Skogås 1 gång/v - Kollektivavtal', 'Budbilsförare sökes för extrajobb i Segeltorp!']",2021 4
2021,4,Hudiksvall,1.0,['Merchandiser sökes till uppdrag i Hudiksvall med omnejd - (v.8-10)'],2021 4
2021,4,Hultsfred,10.0,"['Maskinoperatör/Truckförare sökes för extrajobb i Hultsfred!', 'Maskinoperatör sökes för extrajobb i Hultsfred!']",2021 4
2021,4,Hylte,1.0,['Stödassistent eller stödpedagog till LSS i Hylte Kommun'],2021 4
2021,4,Härjedalen,2.0,"['Brevbärare Sveg, behovsanställning', 'Brevbärare Hede, behovsanställning']",2021 4
2021,4,Härnösand,11.0,"['Lastbilschaufför CE Härnösand, behovsanställning', 'Fastighetsskötare i Härnösand', 'Brevbärare Härnösand, behovsanställning', 'Timvikarie till växel placerad i Härnösand sökes', 'Förvaltare']",2021 4
2021,4,Härryda,15.0,"['Barnvakt Göteborg Mölnlycke 10 timmar per månad  - Kollektivavtal', 'Familj söker nanny till Landvetter EXTRAJOBB', 'C-chaufförer sökes för extrauppdrag på lördagar!', 'Vill du arbeta som administratör på välkänt företag?', 'Familj söker nanny till Landvetter EXTRAJOBB', 'Barnvakt Göteborg Mölnlycke 1 em/vecka - Kollektivavtal', 'Barnvakt Göteborg Mölnlycke 1 em/vecka - Kollektivavtal', 'Barnvakt Göteborg Mölnlycke 1 em/vecka - Kollektivavtal', 'Barnvakt Göteborg Mölnlycke 1 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Göteborg Mölnlycke 1 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Göteborg Mölnlycke 1 em/vecka - Kollektivavtal']",2021 4
2021,4,Hässleholm,15.0,"['Handledare till daglig verksamhet', 'Arbetshandledare Daglig verksamhet Ekeliden, 75-80 %', 'Extrajobb för studenter på Dagabs lager - Hässleholm', 'Långsiktigt extrajobb på Dagabs lager i Hässleholm', 'Lagerarbete för elitidrottare på Dagab - Extrajobb', 'Undersköterska med inriktning Psykiatri, Vikariat 100%, 6 månader.', 'Vaccina söker sjuksköterskor för Covid-19 vaccinering i Hässleholm', 'Administratör till uppdrag i Hässleholm', 'B-chaufför till PostNord Hässleholm', 'Lagerarbete för elitidrottare på Dagab - Extrajobb', 'Komfortoperatörer timanställning', 'Långsiktigt extrajobb på Dagabs lager i Hässleholm', 'B-chaufför till PostNord kvällstid 2 dagar i veckan', 'Barnvakt Hässleholm 2 gånger/v - Kollektivavtal ']",2021 4
2021,4,Håbo,20.0,"['Barnvakt Stockholm Bålsta Sporadiskt - Kollektivavtal', 'Barnvakt Stockholm Bålsta Helg - Kollektivavtal ', 'Barnvakt Stockholm Bålsta Helg - Kollektivavtal ', 'Barnvakt Stockholm Bålsta Helg - Kollektivavtal ', 'Barnvakt Stockholm Bålsta Helg - Kollektivavtal ', 'Socialsekreterare', 'Barnvakt Stockholm Bålsta Helg - Kollektivavtal ', 'Hantlangare/Extra/Bålsta', 'Barnvakt Stockholm Bålsta Helg - Kollektivavtal ']",2021 4
2021,4,Höganäs,15.0,"['Studenter sökes till uppdrag som maskinoperatör till kund i Höganäs', 'Studenter sökes till uppdrag som maskinoperatör till kund i Höganäs', 'Fransktalande barnvakt / French speaking babysitter in Jonstorp, Höganäs']",2021 4
2021,4,Hörby,1.0,['Familj söker nanny till Hörby EXTRAJOBB'],2021 4
2021,4,Höör,4.0,"['Barnvakt sökes till Löberöd EXTRAJOBB', 'Barnvakt sökes till Löberöd EXTRAJOBB', 'Stödpedagog till socialpsykiatrin till Höörs kommun!', 'Barnvakt sökes till Löberöd EXTRAJOBB']",2021 4
2021,4,Järfälla,190.0,"['Studenter sökes för extrajobb i Järfälla', 'Barnvakt Stockholm Järfälla 5 ggr/vecka - Kollektivavtal', 'Studenter sökes för extrajobb i Järfälla', 'Barnvakt Stockholm Jakobsberg 5 ggr/vecka - Kollektivavtal', 'Kundfokuserade Chaufförer till Bemannica i Brunna - omgående start!', 'Studenter sökes för extrajobb i Järfälla', 'Studenter till lager i kallhäll', 'Studenter sökes för extrajobb i Järfälla', 'Barnvakt Extrajobb Stockholm Järfälla 4-5 dagar/v - kollektivavtal', 'Studenter sökes för extrajobb i Järfälla', 'Jobba extra som lagermedarbetare hos Airmee i Järfälla', 'Studenter sökes för extrajobb i Järfälla', 'Terminalarbetare/Extra/ Kallhäll', 'Vaccina söker sjuksköterskor för Covid-19 vaccinering i Järfälla', 'Barnvakt Extrajobb Stockholm Järfälla 4-5 dagar/v - kollektivavtal', 'Studenter sökes för extrajobb i Järfälla', 'Studenter sökes för extrajobb i Järfälla', 'Projektledare Socialpsykiatri', 'Barnvakt Extrajobb Stockholm Järfälla 4-5 dagar/v - kollektivavtal', 'Terminalarbetare Veddesta, behovsanställning', 'Studenter sökes för extrajobb i Järfälla', 'Studenter sökes för extrajobb i Järfälla', 'Barnvakt Stockholm Järfälla 5ggr/v - Kollektivavtal', 'Jobba extra som lagermedarbetare hos Airmee i Järfälla', 'Jobba extra som lagermedarbetare hos Airmee i Järfälla', 'Studenter sökes för extrajobb i Järfälla', 'Chaufför (B) Veddesta, behovsanställning', 'Extrajobb som receptionist sökes till kund i Barkarby', 'Jobba som lagermedarbetare hos Airmee i Järfälla', 'Studenter sökes för extrajobb i Järfälla', 'Lager/Extra/Veddesta', 'Terminalarbetare/Viksjö', 'Extrajobb till ICAs lager i Kallhäll', 'Studenter sökes för extrajobb i Järfälla', 'Chaufför (B) Veddesta, behovsanställning']",2021 4
2021,4,Jönköping,228.0,"['Journalskrivare', 'Arbetsinstruktör ', 'B-chaufför sökes för extrajobb!', 'Truckförare sökes för extrajobb på dagtid!', 'Truckförare sökes för extrajobb på fredagar!', 'Tranpenad Jönköping söker extrapersonal till nattjobb!', 'Är du student och vill arbeta extra med orderplock och truckkörning?', 'Truckförare sökes för extrajobb i Jönköping', 'Vill du jobba extra som kundvärd? ', 'Extrajobb för studenter på Dagabs lager', 'Långsiktigt extrajobb på Dagabs lager i Jönköping', 'Montör sökes för extrajobb till stort företag i Skillingaryd!', 'Extrajobb som brevbärare i Jönköping!', 'Vill du jobba extra med kundservice i centrala Jönköping?', 'Eventpersonal till Asecs i Jönköping!', 'Alkohol och drogbehandlare', 'Vill du jobba extra som kundvärd? ', 'Flexibelt extrajobb på Gårdsman!', 'Vi söker trixiga medarbetare till Arlas kyllager i Jönköping', 'Merchandiser sökes till vikariepool i Jönköping', 'Arbetsinstruktör ', 'Dansinstruktör till ""En Scen För Alla""!', 'Vi söker extrapersonal som kundvärd till JLT', 'Personlig assistent till schemarad, tjänstgöringsgrad 60-70%', 'Vill du jobba extra natt som terminalarbetare? ', 'Är du student och vill arbeta extra med orderplock och truckkörning?', 'Tranpenad Jönköping söker extrapersonal till nattjobb!', 'Lernia söker studenter och deltidsarbetare för extraarbete!', 'Butiksmedarbetare sökes till ICA, Coop och Hemköp med flera till Jönköping', 'Vill du jobba extra inom lager?', 'B-chaufför sökes för extrajobb!', 'Personlig assistent till schemarad, tjänstgöringsgrad 60-70%', 'Vill du jobba extra inom lager?', 'Stödassistent till Engelbrekts dagliga verksamhet!', 'Extrapersonal till lager på Torsvik', 'Rehabkoordinator ', 'Lernia söker studenter för extraarbete!', 'Vi söker extrapersonal som kundvärd till JLT', 'Är du student och vill jobba extra?', 'Är du student och vill arbeta extra med orderplock och truckkörning?', 'Jobba som timvikarie i resurspoolen och gör skillnad!', 'Nu söker vi Projektledare!', 'Julkortssorterare sökes för extrajobb i vinter!', 'Lagerarbete på Dagab för elitidrottare - Extrajobb', 'Extrajobb för studenter på Dagabs lager', 'Är du student och vill arbeta extra med orderplock och truckkörning?', 'Extrajobb på Postnord i Jönköping', 'Extrapersonal till lager på Torsvik', 'B-chaufför sökes för extrajobb!', 'Chaufförsjobb i Jönköping på kvällstid - Extrajobb', 'Adecco söker studenter för truckjobb', 'Extra personal till stort företag i Jönköping', 'Lagermedarbetare med truckkort sökes för extrajobb på kvällar!', 'Truckförare sökes för extrajobb på dagtid!', 'Är du student och vill arbeta extra med orderplock och truckkörning?', 'Arbetsledare till vår butik i Jönköping', 'Långsiktigt extrajobb på Dagabs lager i Jönköping', 'Barnvakt Jönköping Styggstorp SPOR 1gång/mån  - Kollektivavtal', 'Barnvakt Jönköping Stensjön SPOR 1gång/mån  - Kollektivavtal', 'Barnvakt Jönköping Hovslätt 1 em/v - Kollektivavtal', 'Daglig verksamhet söker arbetsinstruktörer till Verksamhetsnära pool/butik!', 'Julkortssorterare sökes för extrajobb i vinter!', 'Medarbetare sökes till butik i Jönköping!', 'Extrapersonal till Ica, Coop, Hemköp med flera i Jönköping', 'Extrajobb för golfintresserade ', 'Extrapersonal till Ica, Coop, Hemköp med flera i Jönköping', 'Vi söker extrapersonal som kundvärd till JLT', 'Extrajobb som chaufför - Jönköping', 'Barnvakt Extrajobb Jönköping 1 em/v - Kollektivavtal', 'Kundtjänstmedarbetare till logistikföretag i Jönköping', 'Barnvakt Jönköping Stensjön SPOR 1gång/mån  - Kollektivavtal', 'Lernia söker studenter för extraarbete!', 'Söker du extrajobb inom truckkörning? Fasta arbetstider!', 'Extrajobb på Postnord i Jönköping', 'Lagermedarbetare sökes för extrajobb!', 'Extrajobb som lagermedarbetare', 'Vill du jobba extra?', 'Barnvakt Extrajobb Jönköping 1 em/v - Kollektivavtal', 'Julkortssorterare sökes för extrajobb i vinter!', 'Barnvakt Extrajobb Jönköping 1 em/v - Kollektivavtal', 'Extrapersonal till Ica, Coop, Hemköp med flera i Jönköping', 'Extrapersonal till Arla', 'Extrajobb på Postnord i Jönköping', 'Brevsorterare till Postnord i Jönköping', 'Söker du extrajobb inom truckkörning? Fasta arbetstider!', 'Tranpenad Jönköping söker extrapersonal till nattjobb!', 'Extrapersonal till Ica, Coop, Hemköp med flera i Jönköping', 'Studenter sökes.', 'Vi söker dig som vill arbeta extra!', 'Extraarbetare till Mullsjö', 'Är du student och vill arbeta extra med orderplock och truckkörning hos ...', 'Kundservicemedarbetare på deltid till kund i Jönköping ', 'Julkortssorterare sökes för extrajobb i vinter!', 'Barnvakt Extrajobb Jönköping 1 em/v - Kollektivavtal']",2021 4
2021,4,Kalix,5.0,"['Distributörer, Kalix och Töre', 'Distributörer, Kalix och Töre', 'Aktivitetsansvarig ref. nr 113/21 ']",2021 4
2021,4,Kalmar,47.0,"[""Vi söker extra personal till Mobergarna AB's produktion i Kalmar!"", 'Extrajobb som snöskottare', 'Timvikarier till lärcentrum Anstalten Kalmar', 'Vi söker dig som söker extrajobb!', 'Extrajobb som kontorsassistent/vaktmästare ', 'Extrajobb under julmässa', 'Brevbärare Kalmar, behovsanställning', 'Jobba som timvikarie i resurspoolen och gör skillnad!', 'Personal till disken på IKEA Kalmar', 'Butikssäljare till Kakelcentralen, Extra', 'Extrajobb barnvakt Kalmar 1 eftermiddag/v - Kollektivavtal ', 'Extrajobb barnvakt Kalmar 1 eftermiddag/v - Kollektivavtal ', 'Personlig assistent 90%', 'Vaccina söker sjuksköterskor för vaccinering i Kalmar', 'Fastighetsskötare helger till Axcell Fastighetspartner', 'Vaccina söker sjuksköterskor för vaccinering i Kalmar', 'Extrajobb barnvakt Kalmar 1 eftermiddag/v - Kollektivavtal ', '50% tjänst sökes till kvinna i Kalmar. ']",2021 4
2021,4,Karlshamn,1.0,['Behandlingsassistent till Mariegårdens stödboende'],2021 4
2021,4,Karlskoga,4.0,"['Receptionist på deltid till Sodexo!', 'Ledigt jobb för dig som student - Receptionist i Karlskoga', 'Fotbollsintresserad eventpersonal sökes till eventturné!']",2021 4
2021,4,Karlskrona,5.0,"['Jobba som timvikarie i resurspoolen och gör skillnad!', 'Morgonpigg student sökes till en butik Karlskrona!', 'Nu söker vi extraarbetare för kommande uppdrag']",2021 4
2021,4,Karlstad,33.0,"['Alkohol- och drogterapeut till Vuxenavdelningens behandlingsenhet', 'Behandlingskonsulent till Vuxenavdelningens behandlingsenhet -Öppenvården', 'Enhetschef till avdelningen för integration, försörjning och arbete', 'Enhetschef till avdelningen för integration, försörjning och arbete', 'Lediga extrajobb inom industrin i Forshaga!', 'C-chaufförer sökes till vår kund i Karlstad', 'Studenter till Städtjänst Värmland', 'Processoperatör på deltid till storsatsande Biosorbe!', 'Lediga extrajobb hos vår kund i Forshaga! Sök nu!', 'Maskinoperatör för extrajobb till Tetra Pak', 'Vill du jobba extra inom industrin i Forshaga? Sök nu!']",2021 4
2021,4,Katrineholm,28.0,"['Har du en annan bisyssla och vill arbeta extra inom miljöhantering', 'Extrajobb på Matsmarts lager i Katrineholm', 'Extrapersonal Kundcentermedarbetare i Katrineholm', 'Distributörer till Katrineholm', 'Söker dig som vill jobba extra i Katrineholm', 'Söker dig som vill jobba extra i Katrineholm', 'Har du en annan bisyssla och vill arbeta extra inom miljöhantering', 'Söker dig som vill jobba extra i Katrineholm', 'Extrapersonal till Återvinningscentraler', 'Aktivt extrajobb som orderplockare på Matsmarts lager i Katrineholm', 'Extraarbete inom industri till Katrineholm', 'Söker dig som vill jobba extra i Katrineholm']",2021 4
2021,4,Kiruna,6.0,"['Brevbärare Vittangi, behovsanställning', 'Morgondistributör Kiruna', 'Brevbärare Vittangi, behovsanställning', 'Extraarbete för självständigt uppdrag med kort ansökningsdatum!']",2021 4
2021,4,Kristianstad,33.0,"['Butiksmedarbetare sökes till ICA, Coop och hemköp i Kristianstad omnejd', 'Stödassistent inom socialpsykiatrin till Gränsgatan', 'Stödassistent Daglig verksamhet Bilomsorgen', 'Vikarie sökes som PA till kille i tonåren!', 'Chaufför (B) Kristianstad, behovsanställning', 'Extrajobb vid sidan av studier, arbete, egenföretagande eller som pensionär', 'Extrajobb till Orkla i Tollarp', 'Behovsanställning inom lager och industri', 'Pensionerade/studerande C/CE chaufförer sökes för extrajobb i Kristianstad!', 'Kurator till psykiatrisk högintensivvårdsavdelning 1 i Kristianstad', 'Extra arbete som receptionist', 'Vikarie sökes som PA till kille i tonåren!', 'Extrajobb inom industri/lager/produktion', 'Vaccina söker sjuksköterskor för Covid-19 vaccinering i Kristianstad', 'Extrajobb till Orkla i Tollarp', 'Extrajobb vid sidan av studier, arbete, egenföretagande eller som pensionär', 'Stödassistent till Daglig verksamhet Cykelomsorgen/Saveko', 'Vikarie sökes som PA till kille i tonåren!', 'Extrajobb som växeltelefonist', 'PwC söker studenter till revision', 'Extrajobb vid sidan av studier, arbete, egenföretagande eller som pensionär']",2021 4
2021,4,Kristinehamn,15.0,['Ekonomihandläggare till Kristinehamn'],2021 4
2021,4,Kumla,2.0,"['Produktionsledare till terapiverksamhet vid anstalten Kumla', 'Stödassistent till Daglig verksamhet!']",2021 4
