Year,Quarter,Workplace,VacancyCount,Headline,MergedColumn
2021,3,Katrineholm,15,"['Söker dig som vill jobba extra i Katrineholm', 'Söker dig som vill jobba extra i Katrineholm', 'Timanställda till betongindustrin sökes', 'Söker dig som vill jobba extra i Katrineholm', 'Timanställda till betongindustrin sökes']",2021 3
2021,3,Kiruna,1,"['Extra Brevbärare, Vittangi']",2021 3
2021,3,Klippan,2,"['Brevbärare Klippan, behovsanställning']",2021 3
2021,3,Kristianstad,2,"['Receptionist för deltidsarbete på PwC', 'Nu söker vi extra personal inom lager till kund i Kristianstad']",2021 3
2021,3,Kungsbacka,11,"['Vi söker personlig assistent på schema till kvinna i Kungsbacka!', 'Extra Brevbärare, Kungsbacka']",2021 3
2021,3,Köping,10,['Uniflex söker studerande truckförare till uppdrag i Eskilstuna!'],2021 3
2021,3,Leksand,3,"['Extra Brevbärare, Leksand']",2021 3
2021,3,Lerum,1,['Extrajobb som personlig assistent i Lerum'],2021 3
2021,3,Lidingö,5,"['Kundtjänst/lagermedarbetare sökes till vår kund i norra Stockholm!', 'Kundtjänst/lagermedarbetare sökes till vår kund på Lidingö!', 'Arbete- och studiecoach', 'Kundtjänst/lagermedarbetare sökes till vår kund på Lidingö!', 'Kundtjänst/lagermedarbetare sökes till vår kund i norra Stockholm!']",2021 3
2021,3,Lidköping,9,"['Studerande revisionsassistenter till PwC Skövde/Lidköping', 'Extra Brevbärare, Lidköping']",2021 3
2021,3,Lindesberg,3,"['Extra Brevbärare, Lindesberg']",2021 3
2021,3,Linköping,12,"['Vårderfaren personlig assistent sökes', 'Drivna studenter sökes till extrajobb', 'Letar du timanställning att kombinera med studier/deltidsjobb? Se hit!', 'Extrajobba som B-chaufför!', 'Fotbollsintresserad eventpersonal sökes till eventturné!']",2021 3
2021,3,Ljungby,1,"['Extra Brevbärare, Ljungby']",2021 3
2021,3,Ludvika,3,"['Extra Brevbärare, Ludvika']",2021 3
2021,3,Luleå,25,"['Distributörer, extrajobb Luleå', 'Morgondistributör Luleå', 'Morgondistributör Luleå', 'Terminalarbetare, Luleå', 'Rekryterare / Studentuppdrag inom HR']",2021 3
2021,3,Lund,16,"['Bästa extrajobbet! Assistent till flicka i Lund', 'Extrajobb som personlig assistent till man i Lund', 'Deltidsarbete på kvällstid till terminal på Sturup', 'Personlig assistent, deltid i Dalby', 'Administratörer på deltid sökes till företag centralt i Malmö!']",2021 3
2021,3,Malmö,37,"['Extraarbete hos HSB i Turning torso', 'Lagerarbete i Malmö - Extrajobb för studenter', 'Servicetekniker sökes för kortare uppdrag i Malmö', 'Kock- & delikatessmedarbetare sökes till ICA, Coop och hemköp i området ...', 'Spännande extraarbete inom industri hos vår kund i Malmöregionen!']",2021 3
2021,3,Malå,2,['Morgondistributör Malå/Norsjö'],2021 3
2021,3,Mariestad,15,"['Extra Brevbärare, Mariestad', 'Extra Brevbärare, Mariestad', 'Extra Brevbärare, Mariestad']",2021 3
2021,3,Mark,2,"['Pedagogisk och engagerad assistent sökes till 12-årig flicka. ', 'Pedagogisk och engagerad assistent sökes till 12-årig flicka. ']",2021 3
2021,3,Mjölby,3,"['Extra Brevbärare, Mjölby']",2021 3
2021,3,Mora,1,['Är du pensionär eller student och duktig på finmekanik? '],2021 3
2021,3,Mölndal,31,"['Dansktalande Kvalitativ intervjuare (extraarbete)', 'Nu söker vi timvikarier i skola och förskola!']",2021 3
2021,3,Norrköping,5,"['Det perfekta extrajobbet för dig som studerar ex. till fysioterapeut?', 'HR-assistent till Bonnier på deltid.', 'Fotbollsintresserad eventpersonal sökes till eventturné!', 'Kandidatansvarig på deltid till Manpower']",2021 3
2021,3,Partille,1,['Vi söker en Ekonomiassistent på deltid!'],2021 3
2021,3,Piteå,7,"['Distributörer, Piteå', 'Morgondistributör Piteå', 'Extra Brevbärare, Piteå']",2021 3
2021,3,Robertsfors,1,"['Extra Brevbärare, Robertsfors']",2021 3
2021,3,Sandviken,3,"['Fitness24Seven söker Timvikarierande Site Responsible till Sandviken!', 'Extra Brevbärare, Sandviken']",2021 3
2021,3,Sigtuna,23,"['Extra jobb Måndag-Fredag 16:00-21:00 hos DHL Express Arlanda ', 'Extra Terminalarbetare, Rosersberg']",2021 3
2021,3,Skellefteå,15,"['Receptionist/administratör extra vid behov ', 'Distributörer, Skellefteå', 'Distributörer, Skellefteå söndagar', 'Distributör, Malå - Norsjö', 'Morgondistributör Skellefteå']",2021 3
2021,3,Skurup,4,"['Timanställning hos kvinna med psykisk funktionsnedsättning', 'Deltidsarbete på natt till terminal på Sturup']",2021 3
2021,3,Skövde,13,"['Studerande revisionsassistenter till PwC Skövde/Lidköping', 'Personliga assistenter som timvikarie sökes till kille i Skövde', 'Studerande revisionsassistenter till PwC Skövde/Lidköping']",2021 3
2021,3,Sollentuna,22,"['Butikschef Stockholm/Häggvik', 'Deltidsjobb inom lager i Sollentuna', 'Extrajobb på lager i Sollentuna', 'Arbetsledare - Häggvik']",2021 3
2021,3,Solna,14,"['Vi vill nu utöka vårt team med en studerande kandidatansvarig!', 'Extra Brevbärare, Solna', 'Vi söker dig som vill jobba extra med lager och logistik!']",2021 3
2021,3,Sotenäs,1,['Utvecklare rehabilitering'],2021 3
2021,3,Stenungsund,34,"['Badvärd till Stenungsund Arena ', 'Föreningsutvecklare till Kultur och Fritid', 'Spekerödskolan söker elevassistent - Är du vår nya kollega?', 'Stenungsunds kommun söker skolkurator', 'Friluftssamordnare till Stenungsunds kommun']",2021 3
2021,3,Stockholm,210,"['Extrajobb som chaufför (B-körkort) till Dagabs e-handelslager i Årsta', 'Kommunikatör på deltid till Business Sweden!', 'Butiksmedarbetare matbutiker Stockholm', 'Vill du Jobba extra i Stockholm norrort med fokus på våra gym i Åkersber...', 'Butiksmedarbetare matbutiker Stockholm']",2021 3
2021,3,Strängnäs,6,"['Lagerarbetare sökes till kund i Strängnäs!', 'Distributörer till Söndagar i Mariefred']",2021 3
2021,3,Strömstad,3,"['Personlig assistent - Strömstad - deltid', 'Butiksmedarbetare i Strömstad', 'Personlig assistent - Strömstad - deltid']",2021 3
2021,3,Sundsvall,43,"['Fotbollsintresserad eventpersonal sökes till eventturné!', 'Kvällsjobb 18:00-22:00 PostNord i Sundsvall', 'Extra Brevbärare, Sundsvall', 'Extrajobb som truckförare på Systembolagets varudepå!', 'Servicetekniker sökes för kortare uppdrag i Sundsvall!']",2021 3
2021,3,Svedala,2,['Deltidsarbete på kvällstid till terminal på Sturup'],2021 3
2021,3,Söderköping,20,"['Planeringsenheten söker timvikarier till barnomsorgen', 'Planeringsenheten söker timvikarier till Vård och omsorg', 'Planeringsenheten söker timvikarier till skola årskurs 1-9']",2021 3
2021,3,Södertälje,7,"['Extrajobb som lagerarbetare i Nykvarn!', 'Extra Brevbärare Södertälje BBK', 'Extrajobb som lagerarbetare i Nykvarn!', 'Student? Vi söker extrapersonal inom lager till Nykvarn!']",2021 3
2021,3,Tidaholm,2,"['Extra Brevbärare, Tidaholm', 'Extra Brevbärare, Tidaholm']",2021 3
2021,3,Torsby,1,"['Extra Brevbärare, Torsby']",2021 3
2021,3,Tranemo,1,['Vi söker dig med annan huvudsaklig sysselsättning!'],2021 3
2021,3,Trollhättan,3,"['Extra Brevbärare Trollhättan, Sortering']",2021 3
2021,3,Tyresö,3,['Extra Brevbärare Tyresö'],2021 3
2021,3,Täby,1,"['Extraanställd Företagscenter, Täby']",2021 3
2021,3,Ulricehamn,1,['Lokalvårdare till Ulricehamn'],2021 3
2021,3,Umeå,13,"['Personlig assistent till kvinna i Umeå - Deltid', 'Sjuksköterska, Rättspsykiatrisk avdelning Umeå', 'Aktiv assistent sökes till kvinna - Personlig Assistent', 'Personlig assistent till Funktionshinderomsorgen', 'Ekonomiadministratör på deltid!']",2021 3
2021,3,Upplands-Bro,73,"['JENSEN grundskola Bro Mälarstrand söker fritids- och lärarvikarier', 'Studenter för extrajobb som returhanterare sökes till lager i Brunna', 'Extrajobb som truckförare på lager i Brunna!', 'Extrajobb på Systembolagets lager i Kungsängen!', 'Extrajobb som truckförare till Systembolagets varudepå i Brunna!']",2021 3
2021,3,Uppsala,24,"['Vill du bli siminstruktör, åldrar 0-10 år', 'Extra Brevbärare, Uppsala', 'Extrajobb som truckförare på lager i Brunna!', 'Fotbollsintresserad eventpersonal sökes till eventturné!']",2021 3
2021,3,Vaggeryd,10,"['Spapersonal 15 – 100 % sökes till Hooks Herrgård ', 'Givande extrajobb som personlig assistent', 'Personlig assistent till schemarad, tjänstgöringsgrad 58%', 'Spapersonal (helg) sökes till Hooks Herrgård ']",2021 3
2021,3,Vallentuna,8,"['Extra Brevbärare, Vallentuna', 'Extra Brevbärare, Vallentuna']",2021 3
2021,3,Varberg,7,"['Extrajobb inom industri och lager', 'Personlig assistent i Varberg']",2021 3
2021,3,Vetlanda,5,"['Extra Brevbärare, Vetlanda']",2021 3
2021,3,Vänersborg,17,"['Extrajobb på paketterminal i Vänersborg!', 'Extrajobb på paketterminal i Vänersborg!', 'Söker du extrajobb under studier? Sök här!', 'Söker du extrajobb under studier? Sök här!']",2021 3
2021,3,Värmdö,1,['Tjej i Stavsnäs söker personlig assistent'],2021 3
2021,3,Västerås,38,"['Kvinnlig Personlig assistent, dagtid - Västerås', 'Kvinnlig Personlig assistent, dagtid - Västerås', 'Kundvärd Front Office Extraarbete', 'Uniflex söker studerande truckförare till uppdrag i Eskilstuna!', 'Extrajobb som truckförare på lager i Brunna!']",2021 3
2021,3,Växjö,8,"['Fotbollsintresserad eventpersonal sökes till eventturné!', 'Extrajobb till e-handelsföretag i Växjö!']",2021 3
2021,3,Ängelholm,6,"['Brevbärare Ängelholm, behovsanställning', 'Barista Ängelholm']",2021 3
2021,3,Åre,1,"['Extra Brevbärare, Järpen']",2021 3
2021,3,Örebro,80,"['Socialsekreterare till Försörjningsstöd', 'Socialsekreterare till Försörjningsstöd', 'Extra Brevbärare, Kumla', 'Norsktalande kundservicemedarbetare (deltid)', 'Studenter sökes för extrajobb i Örebro']",2021 3
2021,3,Östersund,8,"['Extra Brevbärare, Östersund', 'Marknadsundersökare hemifrån Östersund.', 'Extra Brevbärare, Östersund']",2021 3
2021,3,Övertorneå,4,"['Distributörer, Övertorneå', 'Morgondistributör Övertorneå']",2021 3
2021,2,Alingsås,2,['Receptionister till extrajobb'],2021 2
2021,2,Arvika,1,['Gillar du att jobba med personal och arbetsrätt?'],2021 2
2021,2,Askersund,1,['Sommarjobbare sökes till Hammar'],2021 2
2021,2,Avesta,1,['Växeltelefonist/receptionist till Avesta'],2021 2
2021,2,Bjuv,79,"['Extra personal till kyllager i Bjuv!', 'Extra personal till kyllager i Bjuv!', 'Sommarvikarier, aktivitetsledare och instruktörer för barn och unga', 'Extra personal till kyllager i Bjuv, Nattpass', 'Extra personal till kyllager i Bjuv!']",2021 2
2021,2,Boden,3,['Morgondistributör Boden'],2021 2
2021,2,Bollnäs,5,"['Extra Brevbärare, Bollnäs']",2021 2
2021,2,Borlänge,1,['Extrajobb Mystery Shopping Borlänge'],2021 2
2021,2,Borås,53,"['Till vår kund söker vi nu lagerarbetare på heltid/deltid i Göteborg', 'Söker du extrajobb vid sidan av jobb eller studier? Se hit!', 'Söker du extrajobb vid sidan av jobb eller studier? Se hit!', 'Medarbetare till Kund- och Medlemscenter, Borås och Jönköping', 'Vill du jobba extra som containerlossare?']",2021 2
2021,2,Eksjö,1,['Arbetsterapeut 50% /rehabkoordinator 50%'],2021 2
2021,2,Enköping,15,"['Extrajobb som truckförare på lager i Kungsängen!', 'Studerande sökes till extrajobb på apotekslager i Enköping']",2021 2
2021,2,Eskilstuna,83,"['Uniflex söker studerande truckförare!', 'Brödplockare till matbutiker i Eskilstuna', 'Uniflex söker studerande truckförare!', 'Söker erfaren truckförare för skjutstativ', 'Brödplockare till matbutiker i Eskilstuna']",2021 2
2021,2,Eslöv,20,['Sommarjobb hos Orkla i Eslöv'],2021 2
2021,2,Falkenberg,2,"['Aktivt extrajobb som lagermedarbetare på dagtid med start omgående - Fal...', 'Extrajobb som lagermedarbetare på dagtid med start omgående - Falkenberg']",2021 2
2021,2,Falun,5,"['Extra Brevbärare, Falun']",2021 2
2021,2,Finspång,5,['Distributörer till Finspång'],2021 2
2021,2,Flen,1,['Lokalvårdare till Flen sökes 50-75%'],2021 2
2021,2,Gagnef,1,['2 timvikarier för personlig assistans sökes till glad och sprallig 10-åring'],2021 2
2021,2,Gotland,12,"['Jobba som utdelare på natten - Ha dagen fri till annat', 'Distributör i Visby', 'Distributör i Visby', 'Distributör i Visby', 'Distributör i Visby']",2021 2
2021,2,Gällivare,3,['Morgondistributör Gällivare'],2021 2
2021,2,Gävle,15,['Jobba extra på Partykungens lager i höst'],2021 2
2021,2,Göteborg,114,"['Student sökes för extrajobb som receptionist - Göteborg', 'Lagerarbetare sökes till kund i Göteborg!', 'Extrapersonal inom lager sökes! ', 'Sommarjobb med möjlighet till förlängt extrajobb i höst!', 'Extrajobb grovarbetare']",2021 2
2021,2,Habo,1,"['Student/Vikarier sökes till Kvinna 35 med MS i Habo, i närheten av Öster...']",2021 2
2021,2,Hallstahammar,3,['Betongarbetare (extra)'],2021 2
2021,2,Haninge,24,"['Studenter med truckkort till Jordbro', 'Studenter med truckkort till Jordbro', 'Jobba extra som truckförare i Jordbro!', 'Extra Brevbärare, Haninge', 'Studenter sökes till roligt uppdrag Jordbro - Dagtid!']",2021 2
2021,2,Haparanda,2,['Morgondistributör Haparanda'],2021 2
2021,2,Hedemora,1,['Vik. Socialsekreterare inom försörjningsstöd'],2021 2
2021,2,Helsingborg,10,"['Extra receptionist sökes till vår bemanningspool ', 'Sommarjobb i Helsingborg!', 'Personlig assistent, tim vid behov, till en tjej i Helsingborg.', 'Sommarjobb för dig med truckkort i Helsingborg', 'Extrajobb inom produktion i Helsingborg med omnejd']",2021 2
2021,2,Huddinge,2,['Extra personal Personlig assistent med möjlighet till vikariat from Sep'],2021 2
2021,2,Härjedalen,1,"['Extra Brevbärare, Sveg']",2021 2
2021,2,Härnösand,2,"['Timvikarie till växel placerad i Härnösand sökes', 'Timvikarie till växel placerad i Härnösand sökes']",2021 2
2021,2,Håbo,10,['Ledsagare och avlösare till barn/ungdom med omgående start'],2021 2
2021,2,Järfälla,1,"['Personlig assistent Jakobsberg! (75 %, sommarvik)']",2021 2
2021,2,Jönköping,3,"['Studerande revisionsassistenter till PwC Jönköping', 'Butikschef till vår butik i Jönköping som drivs tillsammans m Pingstkyrkan', 'Timanställd belysningsprojektör/ljusdesigner till Light By Sweden']",2021 2
2021,2,Kalix,2,['Morgondistributör Kalix'],2021 2
2021,2,Kalmar,3,"['Kassa Kundcervice Bistro - Extra', 'Publikvärd']",2021 2
2021,2,Karlstad,9,"['Extrajobb Mystery Shopping Karlstad', 'Extra Brevbärare, Karlstad', 'Vikarie och extapersonal på deltid till vår butik i Karlstad', 'Extrajobb i Karlstad', 'Studerande lokalvårdare till Städtjänst']",2021 2
2021,2,Katrineholm,6,"['Lokalvårdare till Flen sökes 50-75%', 'Extra Brevbärare, Katrineholm', 'Timanställda till betongindustrin sökes']",2021 2
2021,2,Kinda,1,['Sommarjobba som B-chaufför i Kisa!'],2021 2
2021,2,Kiruna,1,['Extrajobb som Mystery Shopper Kiruna'],2021 2
2021,2,Kramfors,1,['Extrajobb - Personlig assistent med erfarenhet inom autism'],2021 2
2021,2,Kristianstad,1,['Extra receptionist sökes till vår bemanningspool '],2021 2
2021,2,Kungsbacka,1,['Arbetsledare med fokus på Logistik till vår butik i Kungsbacka'],2021 2
2021,2,Kungälv,1,['Studerande och vill arbeta som budbilschaufför i sommar i Kungälv!'],2021 2
2021,2,Köping,1,['Brödplockare till butiker i Köping'],2021 2
2021,2,Landskrona,3,"['Extrajobb som truckförare i Landskrona', 'Extra Brevbärare, Landskrona']",2021 2
2021,2,Leksand,1,"['Extra Brevbärare, Leksand']",2021 2
2021,2,Lerum,2,"['Ekonomiassistent som vill jobba 50%', 'Personlig assistent']",2021 2
2021,2,Lidingö,2,"['Assistent sökes till glad 7 årig tjej på Lidingö', 'Assistent sökes till glad 7 årig tjej på Lidingö']",2021 2
2021,2,Lidköping,1,"['Extra Brevbärare, Lidköping']",2021 2
2021,2,Lindesberg,3,"['Extra Brevbärare, Lindesberg']",2021 2
2021,2,Linköping,25,"['Distributörer till bildistrikt i Linköping', 'Sommarjobba som fastighetsskötare!', 'Extrajobb som B-chaufför i sommar!', 'Orderplockare med truckkort sökes för behovsanställning hos kund i Skänn...', 'Jobba deltid som kassapersonal på Blomsterlandet!']",2021 2
2021,2,Ljungby,3,"['Extra Brevbärare, Ljungby', 'Timavlönad undersköterska till Ljungby lasarett']",2021 2
2021,2,Ljusdal,4,"['Extra Brevbärare, Ljusdal']",2021 2
2021,2,Luleå,10,"['Extrajobb IT-support', 'Träindustriarbetare vid behov', 'Morgondistributör Luleå', 'Extrajobb Mystery Shopping Luleå']",2021 2
2021,2,Lund,14,"['30% till kvinna i Bjärred. ', 'Extrajobb som personlig assistent till man i Lund. Deltid 25%.', 'Personlig assistent fredagar till kvinna i Bjärred. ', 'Extrajobb som personlig assistent till man i Lund. Deltid 25%.', 'Extrajobb som personlig assistent till man i Lund. Deltid 25%.']",2021 2
2021,2,Malmö,39,"['Personlig assistent på fredagar till kvinna', 'Personlig assistent till ung kvinna i Malmö', 'Barista Malmö', 'Kommunikatör för omgående start i centrala Malmö', 'Sommarvikarie/Timvikarie']",2021 2
2021,2,Malå,2,['Morgondistributör Malå/Norsjö'],2021 2
2021,2,Mariestad,5,"['Extra Brevbärare, Mariestad']",2021 2
2021,2,Mark,2,"['Pedagogisk och engagerad assistent sökes till 12-årig flicka. ', 'Pedagogisk och engagerad assistent sökes till 12-årig flicka. ']",2021 2
2021,2,Mjölby,10,"['Arbetskonsulent till Arbete och integration', 'Tidningsdistributörer till Mjölby', 'Arbetskonsulent till Arbete och integration', 'Arbetsledare för arbetsmarknadsinsatser']",2021 2
2021,2,Mölndal,2,['Mötesbokare i Göteborg'],2021 2
2021,2,Norrköping,27,"['Marknadsundersökare hemifrån.', 'Vikarier,  personlig assistent', 'Jobba extra som lagerarbetare hos Apotek Hjärtat i Norrköping', 'Sommarjobba som B-chaufför i Norrköping!', 'Konsultchefsassistent till Manpower']",2021 2
2021,2,Norsjö,2,"['Extra Brevbärare, Norsjö', 'Extra Brevbärare, Norsjö']",2021 2
2021,2,Nyköping,3,"['Extra Brevbärare, Nyköping']",2021 2
2021,2,Nynäshamn,8,"['Bagare till kund i Nynäshamn', 'Glad och lugn PA sökes för inhopp i Nynäs.', 'Bagare till kund i Nynäshamn', 'Sommarjobb med möjlighet till förlängning!', 'Bagare till kund i Nynäshamn']",2021 2
2021,2,Nässjö,5,['Extrajobb inom industri och lager'],2021 2
2021,2,Oskarshamn,3,"['Extra Brevbärare, Oskarshamn']",2021 2
2021,2,Perstorp,1,['Skoladministratör/KAA-ansvarig'],2021 2
2021,2,Piteå,4,"['Personlig assistent sökes till kvinna utanför Piteå - Timanställning', 'Träindustriarbetare vid behov']",2021 2
2021,2,Rättvik,1,"['Extra Brevbärare, Rättvik']",2021 2
2021,2,Simrishamn,1,['Personlig assistent till pojke i Simrishamns kommun'],2021 2
2021,2,Skellefteå,6,"['Morgondistributör Skellefteå', 'Receptionist/administratör extra vid behov']",2021 2
2021,2,Skurup,2,['Deltidsarbete på natt till terminal på Sturup'],2021 2
2021,2,Solna,5,['Extrapersonal sökes till lager & logistik'],2021 2
2021,2,Stenungsund,53,"['Kristinedalskolan söker lärare till åk 4-6', 'Lärare i fritidshem till Hallerna skolan', 'Behörig lärare i svenska och engelska åk. 7-9', 'Stenungsunds kommun söker lärare för till Kopperskolan', 'Fransklärare för åk. 7-9 sökes till Stenungsunds kommun ']",2021 2
2021,2,Stockholm,213,"['Extrajobb hos välkänt E-handelsbolag i Kungsängen!', 'Student / Extrajobb som assistent inom hälsa', 'Extra Brevbärare, Farsta', 'Butiksmedarbetare matbutiker Stockholm', 'Extrarbete som paketsorterare för studenter på kvällar i Västberga! ']",2021 2
2021,2,Strängnäs,1,['Vi söker lagermedarbetare till vår kund i Strängnäs!'],2021 2
2021,2,Sundsvall,13,"['Extrajobb som lagerarbetare i Sundsvall', 'Långsiktig ekonomiassistent på deltid till Ocab!', 'Sommarjobb hos PostNord i Sundsvall']",2021 2
2021,2,Svedala,2,['Deltidsarbete på natt till terminal på Sturup'],2021 2
2021,2,Säffle,1,['Arbetsledare till vår butik Kvarnhjulet i Säffle'],2021 2
2021,2,Söderköping,10,"['Planeringsenheten söker timvikarier till Stöd och Service', 'Planeringsenheten söker timvikarier till kosten']",2021 2
2021,2,Södertälje,15,"['Extra Brevbärare, Södertälje', 'Student? Vi söker extrapersonal inom lager till Nykvarn!', 'Extrajobb som lagerarbetare i Nykvarn!', 'Student? Vi söker extrapersonal inom lager till Nykvarn!', 'Extrajobb som lagerarbetare i Nykvarn!']",2021 2
2021,2,Tomelilla,1,['Gymnasielärare i Ma och Fy'],2021 2
2021,2,Tranås,2,"['Arbetsterapeut 50% /rehabkoordinator 50%', 'Arbetsterapeut 50% /rehabkoordinator 50%']",2021 2
2021,2,Täby,7,"['Studenter sökes för extraarbete i Norrort', 'Timanställd Kundtjänst', 'Vi receptionist på deltid som vill hjälpa nyanlända!']",2021 2
2021,2,Ulricehamn,15,['Söker du extrajobb vid sidan av jobb eller studier? Se hit!'],2021 2
2021,2,Umeå,6,"['Servitris/servitör till Elite Hotel Mimer', 'Extra jobb inom bemanning - LS Assistans', 'Aktiv assistent sökes till kvinna - Personlig Assistent', 'Är du student och söker extrajobb inom industri?']",2021 2
2021,2,Upplands-Bro,60,"['Extrajobb som truckförare på lager i Brunna!', 'Extrajobb som truckförare på lager i Kungsängen!', 'Extrajobb som truckförare till Systembolagets varudepå i Brunna!', 'Extrajobb som truckförare på lager i Brunna!', 'Extrajobb som truckförare på lager i Brunna!']",2021 2
2021,2,Uppsala,15,"['Utvecklare av App med kostrådgivning och hälsa', 'Terminalarbetare sökes till DHL i Uppsala - Extra', 'Extrajobb som truckförare på lager i Kungsängen!', 'Butiksjobb i Uppsala inom ICA, Coop, Hemköp och Willys', 'Arbetsledare till vår butik i Uppsala']",2021 2
2021,2,Vaggeryd,2,['Receptionist sökes till Hooks Spa & Fitness'],2021 2
2021,2,Valdemarsvik,5,['Distributörer till Valdemarsvik'],2021 2
2021,2,Vallentuna,4,['Medarbetare inom produktion och lager sökes till Vallentuna'],2021 2
2021,2,Varberg,5,['Extrajobb inom industri och lager'],2021 2
2021,2,Vetlanda,2,"['Barista Vetlanda', 'Barista Vetlanda']",2021 2
2021,2,Vänersborg,1,['Extrajobb på paketterminal i Vänersborg!'],2021 2
2021,2,Värmdö,2,['Hundskötare sökes'],2021 2
2021,2,Värnamo,4,"['Extrajobb inom lager? ', 'Extrajobb inom lager? ']",2021 2
2021,2,Västerås,39,"['Brödplockare till matbutiker i Västerås', 'Brödplockare till matbutiker i Västerås', 'Brödplockare till matbutiker i Västerås', 'Extrajobb som truckförare till Systembolagets varudepå i Kungsängen!', 'Brödplockare till matbutiker i Västerås']",2021 2
2021,2,Växjö,26,"['Arbetsledare till vår butik i Växjö', 'Personliga assistenter sökes till man i Växjö med ALS.', 'Extrajobbare till lager- & logistikkund', 'Personlig assistent till 29-årig kvinna i Växjö', 'Extrajobb till e-handelsföretag i Växjö!']",2021 2
2021,2,Vårgårda,5,['Extraarbete Truckförare i Vårgårda'],2021 2
2021,2,Älvsbyn,2,['Morgondistributör Älvsbyn'],2021 2
2021,2,Ängelholm,8,"['Boozt moderna e-handelslager i behov av medarbetare', 'Boozt moderna e-handelslager i behov av medarbetare', 'Boozt moderna e-handelslager i behov av medarbetare', 'Boozt moderna e-handelslager i behov av medarbetare', 'Boozt moderna e-handelslager i behov av medarbetare']",2021 2
2021,2,Örebro,78,"['Studerande, vi söker dig som vill arbeta extra som terminalarbetare!', 'Vi söker truckförare som kan arbeta heltid under sommaren!', 'Vi söker truckförare med erfarenhet för extrajobb!', 'Socialsekreterare till Försörjningsstöd', 'Handledare/Arbetskonsulent vid Stiftelsen Fontänhuset i Örebro']",2021 2
2021,2,Östersund,7,"['Extra Brevbärare, Östersund', 'Assistent/kandidatansvarig på deltid till Manpower Östersund']",2021 2
2021,2,Överkalix,2,['Morgondistributör Överkalix'],2021 2
2021,1,Arvidsjaur,2,"['Morgondistributör, Arvidsjaur - Arjeplog']",2021 1
2021,1,Arvika,1,['Gillar du att jobba med personal och arbetsrätt?'],2021 1
2021,1,Askersund,2,"['Extrajobb som Processoperatör i Hammar', 'Extrajobb som Processoperatör i Hammar']",2021 1
2021,1,Bjuv,23,"['Extra personal till kyllager i Bjuv!', 'Extra personal till kyllager i Bjuv!']",2021 1
2021,1,Boden,8,"['Morgondistributör Boden', 'Morgondistributör']",2021 1
2021,1,Bollnäs,5,"['Extra Brevbärare, Bollnäs']",2021 1
2021,1,Borås,51,"['Söker du extrajobb vid sidan av jobb eller studier? Se hit!', 'Ekonomiassistent på deltid till vår kund i Borås', 'Arbetsledare med produktansvar, E-handel', 'Ledigt extrajobb vid sidan av studier eller annan sysselsättning!', 'Kundtjänstmedarbetare sökes på Deltid i Borås till Ica Sverige']",2021 1
2021,1,Danderyd,1,['Receptionist på deltid till en bilåterförsäljare i Danderyd'],2021 1
2021,1,Eksjö,1,['Vikarierande Arbetsledare till vår butik i Eksjö'],2021 1
2021,1,Enköping,20,"['Lagerarbetare på deltid sökes!', 'Lagerarbetare på deltid sökes!']",2021 1
2021,1,Eskilstuna,90,"['Uniflex söker studerande truckförare!', 'Distributörer till Sommaren i Eskilstuna', 'Uniflex söker studerande truckförare!', 'Uniflex söker studerande truckförare!', 'Uniflex söker studerande truckförare!']",2021 1
2021,1,Eslöv,22,"['Sommarjobb hos Orkla i Eslöv', 'Extra Brevbärare, Eslöv, Höör']",2021 1
2021,1,Fagersta,1,"['Extra Brevbärare, Fagersta']",2021 1
2021,1,Falkenberg,2,"['Extra Brevbärare, Falkenberg']",2021 1
2021,1,Falun,6,"['Extra Brevbärare, Falun', 'Arbetsterapeut sökes till viktigt uppdrag i Falu kommun', 'Handläggare Försörjningsstöd ', 'Extrajobb som receptionist']",2021 1
2021,1,Filipstad,1,"['Extra Brevbärare, Filipstad']",2021 1
2021,1,Finspång,5,['Distributörer till Finspång'],2021 1
2021,1,Flen,14,"['Distributörer till Sommaren i Malmköping', 'Distributörer till Sommaren i Flen']",2021 1
2021,1,Gnesta,6,['Distributörer till Sommaren i Gnesta'],2021 1
2021,1,Gotland,9,"['Långsiktigt deltidsjobb på välkänd myndighet i Visby', 'Jobba som utdelare på natten - Ha dagen fri till annat']",2021 1
2021,1,Gällivare,5,['Morgondistributör Gällivare'],2021 1
2021,1,Göteborg,85,"['Varuplock inom e-handel', 'Nya personliga assistenter till 11-årig kille i Torslanda!', 'Maskeringspersonal extrajobb', 'Lokalvårdare extra till e-handelsbolaget Jollyroom på Hisingen', 'Flexare till Adient']",2021 1
2021,1,Halmstad,13,"['Är du student och vill jobba 2-3 dagar i veckan? Nu har vi på Lernia möjlig', 'Extra Brevbärare, Halmstad']",2021 1
2021,1,Haninge,23,"['Extra Brevbärare, Haninge', 'Deltidsjobb inom lager i Jordbro', 'B-bilschaufförer med erfarenhet av budbilskörning i Stockholm sökes', 'Studenter med truckkort till Jordbro', 'B-bilschaufförer med erfarenhet av budbilskörning i Stockholm sökes']",2021 1
2021,1,Haparanda,4,"['Morgondistributör Haparanda', 'Morgondistributör Haparanda']",2021 1
